median_income,house_value
5.175500000000000433e+00,2.947999999999999954e+00
4.901799999999999713e+00,1.885000000000000009e+00
7.651799999999999713e+00,3.592999999999999972e+00
8.267300000000000537e+00,3.587000000000000188e+00
7.373199999999999754e+00,2.873000000000000220e+00
8.435200000000000031e+00,4.413999999999999702e+00
7.265500000000000291e+00,4.940000000000000391e+00
1.073719999999999963e+01,5.000009999999999621e+00
1.348830000000000062e+01,5.000009999999999621e+00
7.513899999999999579e+00,3.982000000000000206e+00
9.527100000000000790e+00,5.000009999999999621e+00
1.224779999999999980e+01,5.000009999999999621e+00
8.083899999999999864e+00,3.720000000000000195e+00
8.003000000000000114e+00,3.512999999999999901e+00
9.077600000000000335e+00,4.503999999999999559e+00
8.038999999999999702e+00,3.822000000000000064e+00
1.045490000000000030e+01,5.000009999999999621e+00
6.509500000000000064e+00,2.943999999999999950e+00
1.032240000000000002e+01,5.000009999999999621e+00
8.367800000000000793e+00,4.552999999999999936e+00
6.868599999999999817e+00,4.065000000000000391e+00
5.207900000000000418e+00,3.103000000000000203e+00
4.323500000000000121e+00,2.794999999999999929e+00
6.466599999999999682e+00,3.482000000000000206e+00
8.044800000000000395e+00,4.333000000000000185e+00
4.125000000000000000e+00,2.571000000000000174e+00
2.741099999999999870e+00,3.500000000000000000e+00
1.037129999999999974e+01,4.261000000000000121e+00
6.227500000000000036e+00,3.943999999999999950e+00
3.553599999999999870e+00,3.871999999999999886e+00
2.397100000000000009e+00,9.939999999999999947e-01
2.932999999999999829e+00,8.499999999999999778e-01
2.916700000000000070e+00,1.026999999999999913e+00
3.643699999999999939e+00,1.864999999999999991e+00
3.120000000000000107e+00,1.550000000000000044e+00
4.455099999999999838e+00,2.524000000000000021e+00
3.589300000000000157e+00,2.063000000000000167e+00
2.489599999999999813e+00,7.339999999999999858e-01
7.231499999999999595e+00,3.670999999999999819e+00
7.620199999999999640e+00,4.025999999999999801e+00
6.581400000000000361e+00,3.141999999999999904e+00
8.007400000000000517e+00,4.541000000000000369e+00
1.170640000000000036e+01,5.000009999999999621e+00
7.671700000000000408e+00,4.165000000000000036e+00
6.665700000000000180e+00,3.645000000000000018e+00
7.203000000000000291e+00,3.698999999999999844e+00
1.134210000000000029e+01,5.000009999999999621e+00
4.574399999999999800e+00,3.140000000000000124e+00
7.326699999999999768e+00,3.899000000000000021e+00
5.634900000000000020e+00,3.556000000000000050e+00
7.519999999999999574e+00,3.701999999999999957e+00
8.158599999999999852e+00,4.043000000000000149e+00
4.900000000000000355e+00,3.541999999999999815e+00
8.957100000000000506e+00,3.996999999999999886e+00
8.758900000000000574e+00,4.344999999999999751e+00
7.691699999999999982e+00,4.017999999999999794e+00
7.610699999999999577e+00,4.232000000000000206e+00
6.916999999999999815e+00,4.379999999999999893e+00
2.444399999999999906e+00,4.750000000000000000e+00
7.319499999999999673e+00,3.674999999999999822e+00
7.773600000000000065e+00,3.781000000000000139e+00
1.094050000000000011e+01,5.000009999999999621e+00
1.034159999999999968e+01,5.000009999999999621e+00
9.006399999999999295e+00,5.000009999999999621e+00
8.148899999999999366e+00,4.990000000000000213e+00
5.269899999999999807e+00,2.041999999999999815e+00
6.475299999999999834e+00,1.667999999999999927e+00
5.560100000000000264e+00,2.137000000000000011e+00
2.875000000000000000e+00,1.625000000000000000e+00
1.058150000000000013e+01,5.000009999999999621e+00
1.329490000000000016e+01,5.000009999999999621e+00
1.314990000000000059e+01,5.000009999999999621e+00
8.320899999999999963e+00,4.854000000000000092e+00
2.959099999999999842e+00,2.100999999999999979e+00
5.158199999999999896e+00,1.947000000000000064e+00
4.148299999999999876e+00,1.812000000000000055e+00
6.864200000000000301e+00,2.854000000000000092e+00
6.613400000000000389e+00,3.069999999999999840e+00
8.395599999999999952e+00,3.536000000000000032e+00
8.116300000000000736e+00,3.657999999999999918e+00
9.024300000000000210e+00,4.277000000000000135e+00
7.344500000000000028e+00,3.666999999999999815e+00
5.279799999999999827e+00,2.374000000000000110e+00
7.197799999999999976e+00,2.879999999999999893e+00
8.705899999999999750e+00,3.294000000000000039e+00
6.229599999999999582e+00,2.916999999999999815e+00
7.569499999999999673e+00,3.204000000000000181e+00
6.299000000000000377e+00,2.869000000000000217e+00
6.604899999999999771e+00,3.125999999999999890e+00
5.934599999999999653e+00,2.536000000000000032e+00
5.700099999999999945e+00,2.051000000000000156e+00
5.629299999999999748e+00,1.975999999999999979e+00
6.022400000000000198e+00,1.985000000000000098e+00
6.774099999999999788e+00,3.107000000000000206e+00
3.125000000000000000e+00,1.711000000000000076e+00
2.551699999999999857e+00,1.471000000000000085e+00
3.615400000000000169e+00,1.556999999999999940e+00
5.602199999999999847e+00,1.969999999999999973e+00
4.447400000000000020e+00,2.036999999999999922e+00
2.310299999999999798e+00,1.344999999999999973e+00
3.934499999999999886e+00,1.502000000000000002e+00
2.693999999999999950e+00,1.229999999999999982e+00
1.676700000000000079e+00,1.477000000000000091e+00
5.096899999999999764e+00,1.741999999999999993e+00
3.447099999999999831e+00,1.788999999999999924e+00
4.025000000000000355e+00,1.731999999999999984e+00
4.317300000000000360e+00,1.754000000000000004e+00
4.439400000000000013e+00,1.620000000000000107e+00
4.621000000000000441e+00,1.911000000000000032e+00
3.275900000000000034e+00,1.949999999999999956e+00
4.375000000000000000e+00,1.933000000000000052e+00
5.117799999999999905e+00,1.979999999999999982e+00
5.889899999999999913e+00,2.431999999999999940e+00
6.028900000000000148e+00,2.185999999999999943e+00
5.047299999999999898e+00,1.848000000000000087e+00
5.786200000000000010e+00,2.693999999999999950e+00
6.010200000000000209e+00,2.355999999999999872e+00
6.500600000000000378e+00,2.376999999999999780e+00
4.226899999999999658e+00,1.705000000000000071e+00
5.237499999999999822e+00,2.463999999999999968e+00
5.841800000000000104e+00,2.403000000000000025e+00
6.157600000000000406e+00,2.487000000000000099e+00
6.207300000000000040e+00,2.729000000000000092e+00
5.104599999999999582e+00,2.097999999999999865e+00
5.500000000000000000e+00,2.009999999999999787e+00
6.066600000000000215e+00,2.724000000000000199e+00
3.639299999999999979e+00,1.840000000000000080e+00
3.535299999999999887e+00,1.647000000000000020e+00
4.491100000000000314e+00,2.274000000000000021e+00
3.375000000000000000e+00,1.497000000000000108e+00
4.438699999999999868e+00,1.899999999999999911e+00
4.450000000000000178e+00,1.965999999999999970e+00
3.834299999999999820e+00,1.913999999999999924e+00
4.395800000000000374e+00,1.941999999999999948e+00
4.349999999999999645e+00,1.850000000000000089e+00
4.234799999999999898e+00,1.578000000000000069e+00
3.651800000000000157e+00,1.643000000000000016e+00
3.972199999999999953e+00,1.610000000000000098e+00
4.694399999999999906e+00,1.711000000000000076e+00
2.978099999999999969e+00,1.090000000000000080e+00
4.333300000000000374e+00,1.707999999999999963e+00
4.285199999999999676e+00,1.735000000000000098e+00
4.043700000000000294e+00,1.627999999999999892e+00
2.616699999999999804e+00,8.509999999999999787e-01
6.011499999999999844e+00,1.750000000000000000e+00
3.911000000000000032e+00,1.125000000000000000e+00
4.125000000000000000e+00,2.125000000000000000e+00
7.159999999999999698e-01,1.042000000000000037e+00
1.534699999999999953e+00,8.040000000000000480e-01
1.833299999999999930e+00,6.979999999999999538e-01
1.602300000000000058e+00,8.129999999999999449e-01
9.797000000000000153e-01,7.640000000000000124e-01
7.402999999999999581e-01,6.860000000000000542e-01
1.458299999999999930e+00,6.750000000000000444e-01
3.977300000000000058e+00,1.312999999999999945e+00
3.756200000000000205e+00,1.328999999999999959e+00
6.042600000000000193e+00,1.100000000000000089e+00
2.035299999999999887e+00,1.135999999999999899e+00
2.586300000000000043e+00,1.122000000000000108e+00
3.218799999999999883e+00,1.137999999999999901e+00
4.693699999999999761e+00,1.340999999999999970e+00
4.500000000000000000e+00,1.566000000000000059e+00
3.312500000000000000e+00,1.588000000000000078e+00
4.413499999999999979e+00,1.500999999999999890e+00
3.546300000000000008e+00,1.308000000000000052e+00
2.338200000000000056e+00,1.207000000000000073e+00
3.911799999999999944e+00,1.294000000000000039e+00
2.516399999999999970e+00,1.141999999999999904e+00
1.875000000000000000e+00,9.719999999999999751e-01
2.072400000000000020e+00,9.769999999999999796e-01
2.632800000000000029e+00,1.102999999999999980e+00
2.546100000000000030e+00,9.389999999999999458e-01
1.866400000000000059e+00,1.078000000000000069e+00
3.375000000000000000e+00,1.336999999999999966e+00
4.041699999999999626e+00,1.828000000000000069e+00
2.576900000000000190e+00,1.461000000000000076e+00
2.191500000000000004e+00,1.207999999999999963e+00
2.199100000000000055e+00,1.332999999999999963e+00
2.538199999999999790e+00,1.036000000000000032e+00
3.727700000000000014e+00,1.651000000000000023e+00
5.519599999999999618e+00,2.108000000000000096e+00
3.946400000000000130e+00,1.868999999999999995e+00
3.770799999999999930e+00,1.445999999999999952e+00
2.883300000000000196e+00,1.403999999999999915e+00
3.584799999999999986e+00,1.407999999999999918e+00
3.157099999999999795e+00,1.415999999999999925e+00
3.941699999999999982e+00,1.391000000000000014e+00
4.052599999999999980e+00,1.508000000000000007e+00
3.671899999999999942e+00,1.340999999999999970e+00
3.031299999999999883e+00,1.358000000000000096e+00
4.092699999999999783e+00,1.425999999999999934e+00
3.069399999999999906e+00,1.352999999999999980e+00
2.875000000000000000e+00,1.334000000000000075e+00
3.233299999999999841e+00,1.350999999999999979e+00
3.283300000000000107e+00,1.116999999999999993e+00
3.073700000000000099e+00,1.116000000000000103e+00
3.609399999999999942e+00,1.145999999999999908e+00
2.771399999999999864e+00,1.046999999999999931e+00
3.942000000000000171e+00,1.433000000000000052e+00
2.739100000000000090e+00,1.403000000000000025e+00
1.681000000000000050e+00,1.455000000000000071e+00
3.125000000000000000e+00,1.439000000000000057e+00
2.345600000000000129e+00,1.052000000000000046e+00
1.657100000000000017e+00,1.052000000000000046e+00
2.896700000000000053e+00,9.559999999999999609e-01
1.513900000000000023e+00,8.169999999999999485e-01
3.086199999999999832e+00,7.900000000000000355e-01
9.687000000000000055e-01,1.058000000000000052e+00
1.336500000000000021e+00,7.289999999999999813e-01
1.822000000000000064e+00,7.970000000000000417e-01
1.316699999999999982e+00,7.159999999999999698e-01
1.786499999999999977e+00,8.800000000000000044e-01
2.335199999999999942e+00,8.429999999999999716e-01
1.600000000000000089e+00,7.940000000000000391e-01
3.049999999999999822e+00,1.215999999999999970e+00
1.052100000000000035e+00,6.909999999999999476e-01
1.750000000000000000e+00,3.790000000000000036e-01
5.052399999999999558e+00,2.697999999999999954e+00
4.016000000000000014e+00,2.745000000000000107e+00
3.287500000000000089e+00,2.750000000000000000e+00
2.128699999999999815e+00,9.499999999999999556e-01
1.725700000000000012e+00,9.150000000000000355e-01
1.772699999999999942e+00,8.609999999999999876e-01
1.937500000000000000e+00,8.699999999999999956e-01
8.640999999999999792e-01,8.419999999999999707e-01
1.125000000000000000e+00,9.379999999999999449e-01
1.922400000000000109e+00,9.399999999999999467e-01
1.392900000000000027e+00,1.042000000000000037e+00
4.289500000000000313e+00,1.868000000000000105e+00
2.347500000000000142e+00,9.030000000000000249e-01
3.015600000000000058e+00,1.114999999999999991e+00
1.442299999999999915e+00,8.830000000000000071e-01
2.640000000000000124e+00,1.120999999999999996e+00
3.222199999999999953e+00,1.562999999999999945e+00
5.018699999999999939e+00,1.405999999999999917e+00
2.230100000000000193e+00,1.223999999999999977e+00
3.267399999999999860e+00,1.290999999999999925e+00
2.639899999999999913e+00,1.195999999999999952e+00
2.762799999999999923e+00,1.677999999999999936e+00
3.641700000000000159e+00,1.784000000000000030e+00
4.114600000000000257e+00,1.778000000000000025e+00
5.343300000000000161e+00,2.865000000000000213e+00
5.039900000000000269e+00,2.533999999999999808e+00
5.106700000000000017e+00,2.472999999999999865e+00
6.271200000000000330e+00,2.677000000000000046e+00
6.067700000000000315e+00,3.216000000000000192e+00
5.942999999999999616e+00,2.882000000000000117e+00
6.516000000000000014e+00,4.009999999999999787e+00
4.500000000000000000e+00,3.040000000000000036e+00
3.508900000000000130e+00,2.619000000000000217e+00
2.674999999999999822e+00,2.250000000000000056e-01
2.845600000000000129e+00,1.832999999999999963e+00
3.724000000000000199e+00,2.201000000000000068e+00
2.500000000000000000e+00,1.957999999999999963e+00
3.359399999999999942e+00,1.868999999999999995e+00
4.158699999999999619e+00,2.121999999999999886e+00
4.080400000000000027e+00,2.390000000000000124e+00
2.724299999999999944e+00,2.181000000000000050e+00
2.944100000000000161e+00,2.004000000000000004e+00
3.632099999999999884e+00,2.091000000000000192e+00
2.921899999999999942e+00,2.172000000000000153e+00
3.409100000000000019e+00,2.229999999999999982e+00
2.394600000000000062e+00,1.417000000000000037e+00
2.267199999999999882e+00,1.625000000000000000e+00
6.000000000000000000e+00,3.113999999999999879e+00
5.169100000000000250e+00,2.632000000000000117e+00
4.053600000000000314e+00,2.620000000000000107e+00
5.535700000000000287e+00,2.737000000000000099e+00
4.428600000000000314e+00,2.349000000000000199e+00
6.557599999999999874e+00,3.584999999999999964e+00
6.353799999999999670e+00,3.337000000000000188e+00
4.121199999999999974e+00,2.875000000000000000e+00
5.828000000000000291e+00,3.244000000000000217e+00
6.366900000000000226e+00,3.154999999999999805e+00
7.308900000000000396e+00,3.311999999999999833e+00
3.755700000000000038e+00,1.094000000000000083e+00
1.979700000000000015e+00,8.579999999999999849e-01
2.480500000000000149e+00,7.319999999999999840e-01
2.579499999999999904e+00,6.840000000000000524e-01
1.665399999999999991e+00,7.459999999999999964e-01
1.703799999999999981e+00,7.830000000000000293e-01
2.007400000000000073e+00,6.690000000000000391e-01
2.460500000000000131e+00,1.058999999999999941e+00
2.182900000000000063e+00,6.949999999999999512e-01
2.274999999999999911e+00,1.223999999999999977e+00
2.133599999999999941e+00,7.500000000000000000e-01
3.031299999999999883e+00,1.036000000000000032e+00
2.286799999999999944e+00,1.030999999999999917e+00
2.968799999999999883e+00,1.526999999999999913e+00
3.129999999999999893e+00,1.167000000000000037e+00
2.020199999999999996e+00,7.109999999999999654e-01
1.553600000000000092e+00,2.125000000000000000e+00
2.625000000000000000e+00,1.875000000000000000e+00
2.020000000000000018e+00,8.750000000000000000e-01
1.724499999999999922e+00,9.220000000000000417e-01
2.319999999999999840e+00,9.130000000000000338e-01
2.587499999999999911e+00,1.733999999999999986e+00
2.491699999999999804e+00,2.000000000000000000e+00
1.966699999999999893e+00,8.459999999999999742e-01
3.180600000000000094e+00,1.072000000000000064e+00
3.541700000000000070e+00,1.147999999999999909e+00
2.258900000000000130e+00,1.316000000000000059e+00
1.890600000000000058e+00,1.042000000000000037e+00
2.830000000000000071e+00,1.104999999999999982e+00
4.599999999999999645e+00,1.368000000000000105e+00
1.901799999999999935e+00,1.096999999999999975e+00
4.041699999999999626e+00,9.929999999999999938e-01
3.162500000000000089e+00,1.036000000000000032e+00
3.080600000000000005e+00,1.185000000000000053e+00
2.909100000000000019e+00,1.419000000000000039e+00
2.328100000000000058e+00,8.579999999999999849e-01
2.660699999999999843e+00,9.040000000000000258e-01
3.149999999999999911e+00,8.689999999999999947e-01
2.070800000000000196e+00,8.960000000000000187e-01
3.972199999999999953e+00,3.133999999999999897e+00
2.995999999999999996e+00,1.260999999999999899e+00
3.329499999999999904e+00,1.266000000000000014e+00
